id,position_code,position_name,level,sort,city_only,deleted,parent_code,parent_name,g_parent_code,g_parent_name,combine_code,combine_name,mark,belong
222792,220204,土木/土建/结构工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220204.0,土木/土建/结构工程师,11,0
222794,220206,园林/景观设计,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220206.0,园林/景观设计,11,0
222795,220207,城市规划设计,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220207.0,城市规划设计,11,0
223116,120610,景观设计,3,11,0.0,1,220200,建筑/规划设计,220000,房地产/建筑,120610.0,景观设计,11,0
223332,220299,设计装修与市政建设,3,0,0.0,1,220200,建筑/规划设计,220000,房地产/建筑,220299.0,设计装修与市政建设,11,0
223379,220213,弱电工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220213.0,弱电工程师,11,0
223380,220214,给排水工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220214.0,给排水工程师,11,0
223381,220215,暖通工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220215.0,暖通工程师,11,0
223382,220216,幕墙工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220216.0,幕墙工程师,11,0
223387,220221,BIM工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220221.0,BIM工程师,11,0
223500,220223,建筑机电工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220223.0,建筑机电工程师,11,0
223501,220224,消防工程师,3,1,0.0,0,220200,建筑/规划设计,220000,房地产/建筑,220224.0,消防工程师,11,0
222802,220301,置业顾问,3,1,0.0,1,220300,房地产经纪,220000,房地产/建筑,220301.0,置业顾问,22,0
222889,220303,地产中介,3,1,0.0,1,220300,房地产经纪,220000,房地产/建筑,220303.0,地产中介,22,0
222805,220401,物业经理,3,1,0.0,0,220400,物业管理,220000,房地产/建筑,220401.0,物业经理,23,0
222806,220402,物业租赁销售 ,3,1,0.0,1,220400,物业管理,220000,房地产/建筑,220402.0,物业租赁销售 ,22,0
223388,220404,综合维修工,3,1,0.0,0,220400,物业管理,220000,房地产/建筑,220404.0,综合维修工,22,0
223389,220405,绿化工,3,1,0.0,0,220400,物业管理,220000,房地产/建筑,220405.0,绿化工,21,0
223466,220406,物业管理员,3,1,0.0,0,220400,物业管理,220000,房地产/建筑,220406.0,物业管理员,23,0
223643,220407,物业工程主管,3,0,0.0,0,220400,物业管理,220000,房地产/建筑,220407.0,物业工程主管,23,0
222809,220501,地产项目总监,3,1,0.0,0,220500,高端房地产职位,220000,房地产/建筑,220501.0,地产项目总监,11,0
222810,220502,地产策划总监,3,1,0.0,0,220500,高端房地产职位,220000,房地产/建筑,220502.0,地产策划总监,11,0
222811,220503,地产招投标总监,3,1,0.0,0,220500,高端房地产职位,220000,房地产/建筑,220503.0,地产招投标总监,11,0
222812,220504,物业总监,3,1,0.0,1,220500,高端房地产职位,220000,房地产/建筑,220504.0,物业总监,11,0
223334,220599,高端房地产职位,3,0,0.0,1,220500,高端房地产职位,220000,房地产/建筑,220599.0,高端房地产职位,11,0
222815,220601,其他房地产职位,3,1,0.0,0,220600,其他房地产职位,220000,房地产/建筑,220601.0,其他房地产职位,11,0
222816,230000,汽车,1,101,0.0,1,230000,汽车,230000,汽车,230000.0,汽车,0,0
222835,230300,其他汽车职位,2,31,0.0,1,230000,汽车,230000,汽车,230300.0,其他汽车职位,0,0
223352,230400,汽车生产与制造,2,12,0.0,1,230000,汽车,230000,汽车,230400.0,汽车生产与制造,0,0
222818,230101,汽车设计,3,1,0.0,0,230100,汽车制造,300000,生产制造,230101.0,汽车设计,11,0
222819,230102,车身/造型设计,3,1,0.0,0,230100,汽车制造,300000,生产制造,230102.0,车身/造型设计,11,0
222820,230103,底盘工程师,3,1,0.0,0,230100,汽车制造,300000,生产制造,230103.0,底盘工程师,11,0
222821,230104,机械设计,3,1,0.0,1,230100,汽车制造,300000,生产制造,230104.0,机械设计,0,0
222822,230105,动力系统工程师,3,1,0.0,0,230100,汽车制造,300000,生产制造,230105.0,动力系统工程师,11,0
222823,230106,汽车电子工程师,3,1,0.0,0,230100,汽车制造,300000,生产制造,230106.0,汽车电子工程师,11,0
222824,230107,汽车零部件设计,3,1,0.0,0,230100,汽车制造,300000,生产制造,230107.0,汽车零部件设计,11,0
222825,230108,汽车项目管理,3,1,0.0,0,230100,汽车制造,300000,生产制造,230108.0,汽车项目管理,11,0
223132,230210,总装工程师,3,1,0.0,0,230100,汽车制造,300000,生产制造,230210.0,总装工程师,11,0
223135,230110,内外饰设计工程师,3,1,0.0,0,230100,汽车制造,300000,生产制造,230110.0,内外饰设计工程师,11,0
222829,230203,汽车服务顾问,3,1,0.0,0,230200,汽车服务,290000,服务业,230203.0,汽车服务顾问,11,0
222830,230204,汽车维修,3,1,0.0,0,230200,汽车服务,290000,服务业,230204.0,汽车维修,22,0
222831,230205,汽车美容,3,1,0.0,0,230200,汽车服务,290000,服务业,230205.0,汽车美容,22,0
222832,230206,汽车查勘定损,3,1,0.0,0,230200,汽车服务,290000,服务业,230206.0,汽车查勘定损,11,0
222833,230207,二手车评估师,3,1,0.0,0,230200,汽车服务,290000,服务业,230207.0,二手车评估师,11,0
222834,230208,4S店店长/维修站长,3,1,0.0,0,230200,汽车服务,290000,服务业,230208.0,4S店店长/维修站长,23,0
223131,230209,汽车改装工程师,3,1,0.0,0,230200,汽车服务,290000,服务业,230209.0,汽车改装工程师,22,0
223335,230299,汽车销售与制造,3,0,0.0,1,230200,汽车服务,290000,服务业,230299.0,汽车销售与制造,0,0
223595,230213,洗车工,3,0,0.0,0,230200,汽车服务,290000,服务业,230213.0,洗车工,21,0
223607,230214,加油员,3,0,0.0,0,230200,汽车服务,290000,服务业,230214.0,加油员,21,0
222836,230301,其他汽车职位,3,1,0.0,1,230300,其他汽车职位,230000,汽车,230301.0,其他汽车职位,0,0
222837,240000,供应链/物流,1,141,0.0,0,240000,供应链/物流,240000,供应链/物流,240000.0,供应链/物流,0,0
222838,240100,物流,2,2,0.0,0,240000,供应链/物流,240000,供应链/物流,240100.0,物流,0,0
222856,240200,仓储,2,3,0.0,0,240000,供应链/物流,240000,供应链/物流,240200.0,仓储,0,0
222863,240300,交通/运输,2,4,0.0,0,240000,供应链/物流,240000,供应链/物流,240300.0,交通/运输,0,0
222868,240400,高端供应链职位,2,5,0.0,0,240000,供应链/物流,240000,供应链/物流,240400.0,高端供应链职位,0,0
222871,240500,其他供应链职位,2,6,0.0,0,240000,供应链/物流,240000,供应链/物流,240500.0,其他供应链职位,0,0
222839,240101,供应链专员,3,2,0.0,0,240100,物流,240000,供应链/物流,240101.0,供应链专员,11,0
222840,240102,供应链经理,3,3,0.0,0,240100,物流,240000,供应链/物流,240102.0,供应链经理,11,0
222841,240103,物流专员,3,4,0.0,0,240100,物流,240000,供应链/物流,240103.0,物流专员,11,0
222842,240104,物流经理,3,5,0.0,0,240100,物流,240000,供应链/物流,240104.0,物流经理,11,0
222843,240105,物流运营,3,6,0.0,0,240100,物流,240000,供应链/物流,240105.0,物流运营,11,0
222844,240106,物流跟单,3,7,0.0,0,240100,物流,240000,供应链/物流,240106.0,物流跟单,11,0
222845,240107,贸易跟单,3,8,0.0,1,240100,物流,240000,供应链/物流,240107.0,贸易跟单,0,0
222846,240108,调度员,3,9,0.0,0,240100,物流,240000,供应链/物流,240108.0,调度员,11,0
222847,240109,物流/仓储项目经理,3,10,0.0,0,240100,物流,240000,供应链/物流,240109.0,物流/仓储项目经理,11,0
222849,240111,货运代理专员,3,12,0.0,0,240100,物流,240000,供应链/物流,240111.0,货运代理专员,11,0
222850,240112,货运代理经理,3,13,0.0,0,240100,物流,240000,供应链/物流,240112.0,货运代理经理,11,0
222851,240113,水/空/陆运操作,3,14,0.0,0,240100,物流,240000,供应链/物流,240113.0,水/空/陆运操作,11,0
222853,240115,报检员,3,16,0.0,1,240100,物流,240000,供应链/物流,240115.0,报检员,11,0
222854,240116,核销员,3,17,0.0,1,240100,物流,240000,供应链/物流,240116.0,核销员,11,0
222865,240302,集装箱管理,3,3,0.0,0,240100,物流,240000,供应链/物流,240302.0,集装箱管理,11,0
223336,240199,物流,3,0,0.0,1,240100,物流,240000,供应链/物流,240199.0,物流,11,0
223641,240118,配送站长,3,0,0.0,0,240100,物流,240000,供应链/物流,240118.0,配送站长,23,0
222857,240201,仓库经理,3,2,0.0,0,240200,仓储,240000,供应链/物流,240201.0,仓库经理,11,0
222858,240202,仓储物料专员,3,3,0.0,1,240200,仓储,240000,供应链/物流,240202.0,仓储物料专员,11,0
222859,240203,仓储物料项目,3,4,0.0,1,240200,仓储,240000,供应链/物流,240203.0,仓储物料项目,0,0
222860,240204,仓库管理员,3,5,0.0,0,240200,仓储,240000,供应链/物流,240204.0,仓库管理员,21,0
222861,240205,仓库文员,3,6,0.0,0,240200,仓储,240000,供应链/物流,240205.0,仓库文员,21,0
222862,240206,配/理/拣/发货,3,7,0.0,0,240200,仓储,240000,供应链/物流,240206.0,配/理/拣/发货,21,0
223337,240299,仓储,3,0,0.0,1,240200,仓储,240000,供应链/物流,240299.0,仓储,21,0
222848,240110,运输经理/主管,3,11,0.0,0,240300,交通/运输,240000,供应链/物流,240110.0,运输经理/主管,11,0
222864,240301,货运司机,3,2,0.0,0,240300,交通/运输,240000,供应链/物流,240301.0,货运司机,22,0
222866,240303,配送员,3,4,0.0,0,240300,交通/运输,240000,供应链/物流,240304.0,快递员,21,0
222867,240304,快递员,3,5,0.0,0,240300,交通/运输,240000,供应链/物流,240304.0,快递员,21,0
222888,150208,商务司机,3,1,0.0,0,240300,交通/运输,240000,供应链/物流,150208.0,商务司机,22,0
223338,240399,交通/运输,3,0,0.0,1,240300,交通/运输,240000,供应链/物流,240399.0,交通/运输,21,0
223522,240305,网约车司机,3,1,0.0,0,240300,交通/运输,240000,供应链/物流,240305.0,网约车司机,22,0
223523,240306,代驾司机,3,1,0.0,0,240300,交通/运输,240000,供应链/物流,240306.0,代驾司机,22,0
223524,240307,驾校教练,3,1,0.0,0,240300,交通/运输,240000,供应链/物流,240307.0,驾校教练,22,0
223591,100311,无人机飞手,3,0,0.0,0,240300,交通/运输,240000,供应链/物流,100311.0,无人机飞手,11,0
222869,240401,供应链总监,3,2,0.0,0,240400,高端供应链职位,240000,供应链/物流,240401.0,供应链总监,11,0
222870,240402,物流总监,3,3,0.0,0,240400,高端供应链职位,240000,供应链/物流,240402.0,物流总监,11,0
223339,240499,高端供应链职位,3,0,0.0,1,240400,高端供应链职位,240000,供应链/物流,240499.0,高端供应链职位,11,0
222872,240501,其他供应链职位,3,2,0.0,1,240500,其他供应链职位,240000,供应链/物流,240501.0,其他供应链职位,11,0
222874,170601,导演/编导,3,2,0.0,0,170600,影视媒体,170000,传媒,170601.0,导演/编导,11,0
222875,170602,摄影/摄像,3,3,0.0,0,170600,影视媒体,170000,传媒,170602.0,摄影/摄像,11,0
222876,170603,视频编辑,3,4,0.0,0,170600,影视媒体,170000,传媒,170603.0,视频编辑,11,0
222877,170604,音频编辑,3,5,0.0,0,170600,影视媒体,170000,传媒,170604.0,音频编辑,11,0
222878,170605,经纪人,3,6,0.0,0,170600,影视媒体,170000,传媒,170605.0,经纪人,11,0
222879,170606,后期制作,3,7,0.0,0,170600,影视媒体,170000,传媒,170606.0,后期制作,11,0
222880,170607,影视制作,3,8,0.0,1,170600,影视媒体,170000,传媒,170607.0,影视制作,11,0
222881,170608,影视发行,3,9,0.0,0,170600,影视媒体,170000,传媒,170608.0,影视发行,11,0
222882,170609,影视策划,3,10,0.0,0,170600,影视媒体,170000,传媒,170609.0,影视策划,11,0
222883,170610,主播,3,11,0.0,0,170600,影视媒体,170000,传媒,170610.0,主播,21,0
222884,170611,演员/配音/模特,3,12,0.0,0,170600,影视媒体,170000,传媒,170611.0,演员/配音/模特,11,0
222885,170612,化妆/造型/服装,3,13,0.0,0,170600,影视媒体,170000,传媒,170612.0,化妆/造型/服装,22,0
222886,170613,放映员,3,14,0.0,0,170600,影视媒体,170000,传媒,170613.0,放映员,11,0
222887,170614,录音/音效,3,15,0.0,0,170600,影视媒体,170000,传媒,170614.0,录音/音效,11,0
222895,170615,制片人,3,16,0.0,0,170600,影视媒体,170000,传媒,170615.0,制片人,11,0
222896,170616,编剧,3,17,0.0,0,170600,影视媒体,170000,传媒,170616.0,编剧,11,0
223096,170617,艺人助理,3,1,0.0,0,170600,影视媒体,170000,传媒,170617.0,艺人助理,11,0
223097,170618,统筹制片人,3,1,0.0,1,170600,影视媒体,170000,传媒,170618.0,统筹制片人,11,0
223098,170619,执行制片人,3,1,0.0,1,170600,影视媒体,170000,传媒,170619.0,执行制片人,11,0
223317,170699,影视媒体,3,0,0.0,1,170600,影视媒体,170000,传媒,170699.0,影视媒体,11,0
223370,170620,主持人/DJ,3,1,0.0,0,170600,影视媒体,170000,传媒,170620.0,主持人/DJ,11,0
223468,170621,主播助理,3,1,0.0,0,170600,影视媒体,170000,传媒,170621.0,主播助理,11,0
223469,170622,灯光师,3,1,0.0,0,170600,影视媒体,170000,传媒,170622.0,灯光师,11,0
223470,170623,剪辑师,3,1,0.0,0,170600,影视媒体,170000,传媒,170623.0,剪辑师,11,0
223471,170624,影视特效,3,1,0.0,0,170600,影视媒体,170000,传媒,170624.0,影视特效,11,0
223533,170625,带货主播,3,0,0.0,0,170600,影视媒体,170000,传媒,170625.0,带货主播,11,0
223582,170626,剧本杀主持人,3,0,0.0,0,170600,影视媒体,170000,传媒,170626.0,剧本杀主持人,11,0
223583,170627,剧本杀编剧,3,0,0.0,0,170600,影视媒体,170000,传媒,170627.0,剧本杀编剧,11,0
223632,170628,儿童引导师,3,0,0.0,0,170600,影视媒体,170000,传媒,170628.0,儿童引导师,11,0
222655,150307,风控,3,1,0.0,0,180200,中后台,180000,金融,150307.0,风控,11,0
222745,180104,资产评估,3,5,0.0,0,180200,中后台,180000,金融,180104.0,资产评估,11,0
222904,180201,风控,3,2,0.0,1,180200,中后台,180000,金融,180201.0,风控,11,0
222905,180202,法务,3,3,0.0,0,180200,中后台,180000,金融,150502.0,律师,11,0
222906,180203,资信评估,3,4,0.0,0,180200,中后台,180000,金融,180203.0,资信评估,11,0
222907,180204,合规稽查,3,5,0.0,0,180200,中后台,180000,金融,180204.0,合规稽查,11,0
222912,180304,清算,3,5,0.0,0,180200,中后台,180000,金融,180304.0,清算,11,0
222921,180501,金融产品经理,3,2,0.0,0,180200,中后台,180000,金融,180501.0,金融产品经理,11,0
222923,180503,催收员,3,4,0.0,0,180200,中后台,180000,金融,180503.0,催收员,11,0
222909,180301,审计,3,2,0.0,1,180300,税务审计,180000,金融,180301.0,审计,11,0
222910,180302,法务,3,3,0.0,1,180300,税务审计,180000,金融,180302.0,法务,11,0
222911,180303,会计,3,4,0.0,1,180300,税务审计,180000,金融,180303.0,会计,11,0
222743,180102,分析师,3,3,0.0,1,180400,银行,180000,金融,180102.0,分析师,11,0
222746,180105,理财顾问,3,6,0.0,1,180400,银行,180000,金融,180105.0,理财顾问,11,0
222748,180107,风控,3,8,0.0,1,180400,银行,180000,金融,180107.0,风控,11,0
222915,180402,柜员,3,3,0.0,0,180400,银行,180000,金融,180402.0,柜员,11,0
222916,180403,客户经理,3,4,0.0,0,180400,银行,180000,金融,180403.0,客户经理,11,0
222917,180404,银行大堂经理,3,5,0.0,0,180400,银行,180000,金融,180404.0,银行大堂经理,11,0
222918,180405,客户经理,3,6,0.0,1,180400,银行,180000,金融,180405.0,客户经理,11,0
222919,180406,信贷专员,3,7,0.0,0,180400,银行,180000,金融,180406.0,信贷专员,11,0
223319,180499,银行,3,0,0.0,1,180400,银行,180000,金融,180499.0,银行,11,0
222749,180108,合规稽查,3,9,0.0,1,180500,互联网金融,180000,金融,180108.0,合规稽查,11,0
222750,180109,审计,3,10,0.0,1,180500,互联网金融,180000,金融,180109.0,审计,11,0
222751,180110,清算,3,11,0.0,1,180500,互联网金融,180000,金融,180110.0,清算,11,0
222922,180502,风控,3,3,0.0,1,180500,互联网金融,180000,金融,180502.0,风控,11,0
222924,180504,分析师,3,5,0.0,1,180500,互联网金融,180000,金融,180102.0,分析师,11,0
222925,180505,投资经理,3,6,0.0,1,180500,互联网金融,180000,金融,180505.0,投资经理,11,0
223320,180599,互联网金融,3,0,0.0,1,180500,互联网金融,180000,金融,180599.0,互联网金融,11,0
222928,180601,其他金融职位,3,2,0.0,0,180600,其他金融职位,180000,金融,180601.0,其他金融职位,11,0
222931,190201,校长/副校长,3,2,0.0,0,190200,教育行政,190000,教育培训,190201.0,校长/副校长,11,0
222932,190202,教务管理,3,3,0.0,0,190200,教育行政,190000,教育培训,190202.0,教务管理,11,0
222933,190203,教学管理,3,4,0.0,0,190200,教育行政,190000,教育培训,190203.0,教学管理,11,0
222934,190204,班主任/辅导员,3,5,0.0,0,190200,教育行政,190000,教育培训,190204.0,班主任/辅导员,11,0
223323,190299,教育行政,3,0,0.0,1,190200,教育行政,190000,教育培训,190299.0,教育行政,11,0
223446,190205,园长/副园长,3,1,0.0,0,190200,教育行政,190000,教育培训,190205.0,园长/副园长,11,0
222936,190301,教师,3,0,0.0,0,190300,教师,190000,教育培训,190301.0,教师,11,0
222937,190302,助教,3,3,0.0,0,190300,教师,190000,教育培训,190302.0,助教,11,0
222938,190303,高中教师,3,4,0.0,0,190300,教师,190000,教育培训,190303.0,高中教师,11,0
222939,190304,初中教师,3,6,0.0,0,190300,教师,190000,教育培训,190304.0,初中教师,11,0
222940,190305,小学教师,3,7,0.0,0,190300,教师,190000,教育培训,190305.0,小学教师,11,0
222941,190306,幼教,3,8,0.0,0,190300,教师,190000,教育培训,190306.0,幼教,11,0
222942,190307,理科教师,3,9,0.0,0,190300,教师,190000,教育培训,190307.0,理科教师,11,0
222943,190308,文科教师,3,10,0.0,0,190300,教师,190000,教育培训,190308.0,文科教师,11,0
222944,190309,英语教师,3,11,0.0,0,190300,教师,190000,教育培训,190309.0,英语教师,11,0
222945,190310,音乐教师,3,12,0.0,0,190300,教师,190000,教育培训,190310.0,音乐教师,11,0
222946,190311,美术教师,3,13,0.0,0,190300,教师,190000,教育培训,190311.0,美术教师,11,0
222947,190312,体育教师/体育教练,3,14,0.0,0,190300,教师,190000,教育培训,190312.0,体育教师/体育教练,11,0
223120,190313,就业老师,3,15,0.0,0,190300,教师,190000,教育培训,190313.0,就业老师,11,0
223443,190314,日语教师,3,1,0.0,0,190300,教师,190000,教育培训,190314.0,日语教师,11,0
223444,190315,其他外语教师,3,1,0.0,0,190300,教师,190000,教育培训,190315.0,其他外语教师,11,0
223447,190316,语文教师,3,1,0.0,0,190300,教师,190000,教育培训,190316.0,语文教师,11,0
223448,190317,数学教师,3,1,0.0,0,190300,教师,190000,教育培训,190317.0,数学教师,11,0
223449,190318,物理教师,3,1,0.0,0,190300,教师,190000,教育培训,190318.0,物理教师,11,0
223450,190319,化学教师,3,1,0.0,0,190300,教师,190000,教育培训,190319.0,化学教师,11,0
223451,190320,生物教师,3,1,0.0,0,190300,教师,190000,教育培训,190320.0,生物教师,11,0
223497,190321,家教,3,1,0.0,0,190300,教师,190000,教育培训,190321.0,家教,11,0
223514,190322,托管老师,3,1,0.0,0,190300,教师,190000,教育培训,190322.0,托管老师,11,0
223515,190323,早教老师,3,1,0.0,0,190300,教师,190000,教育培训,190323.0,早教老师,11,0
223597,190324,感统训练教师,3,0,0.0,0,190300,教师,190000,教育培训,190324.0,感统训练教师,11,0
223614,190245,地理老师,3,0,0.0,0,190300,教师,190000,教育培训,190245.0,地理老师,11,0
222949,190401,JAVA培训讲师,3,2,0.0,0,190400,IT培训,190000,教育培训,190401.0,JAVA培训讲师,11,0
222950,190402,Android培训讲师,3,3,0.0,0,190400,IT培训,190000,教育培训,190402.0,Android培训讲师,11,0
222951,190403,iOS培训讲师,3,4,0.0,0,190400,IT培训,190000,教育培训,190403.0,iOS培训讲师,11,0
222952,190404,PHP培训讲师,3,5,0.0,0,190400,IT培训,190000,教育培训,190404.0,PHP培训讲师,11,0
222953,190405,.NET培训讲师,3,6,0.0,0,190400,IT培训,190000,教育培训,190405.0,.NET培训讲师,11,0
222954,190406,C++培训讲师,3,7,0.0,0,190400,IT培训,190000,教育培训,190406.0,C++培训讲师,11,0
222955,190407,Unity 3D培训讲师,3,8,0.0,0,190400,IT培训,190000,教育培训,190407.0,Unity 3D培训讲师,11,0
222956,190408,Web前端培训讲师,3,9,0.0,0,190400,IT培训,190000,教育培训,190408.0,Web前端培训讲师,11,0
222957,190409,软件测试培训讲师,3,10,0.0,0,190400,IT培训,190000,教育培训,190409.0,软件测试培训讲师,11,0
222958,190410,动漫培训讲师,3,11,0.0,0,190400,IT培训,190000,教育培训,190410.0,动漫培训讲师,11,0
222959,190411,UI设计培训讲师,3,12,0.0,0,190400,IT培训,190000,教育培训,190411.0,UI设计培训讲师,11,0
223324,190499,IT培训,3,0,0.0,1,190400,IT培训,190000,教育培训,190499.0,IT培训,11,0
222961,190501,财会培训讲师,3,2,0.0,0,190500,职业培训,190000,教育培训,190501.0,财会培训讲师,11,0
222962,190502,HR培训讲师,3,3,0.0,1,190500,职业培训,190000,教育培训,190502.0,HR培训讲师,11,0
222963,190503,培训师,3,4,0.0,0,190500,职业培训,190000,教育培训,190105.0,培训师,11,0
223123,190504,拓展培训,3,8,0.0,0,190500,职业培训,190000,教育培训,190504.0,拓展培训,11,0
222965,190601,课程顾问,3,2,0.0,0,190600,课程销售,160000,销售,190601.0,课程顾问,11,0
222966,190602,招生顾问,3,3,0.0,0,190600,课程销售,160000,销售,190602.0,招生顾问,11,0
222967,190603,留学顾问,3,4,0.0,0,190600,课程销售,160000,销售,190603.0,留学顾问,11,0
222969,190701,舞蹈老师,3,2,0.0,0,190700,特长培训,190000,教育培训,190701.0,舞蹈老师,11,0
222970,190702,瑜伽老师,3,3,0.0,0,190700,特长培训,190000,教育培训,190702.0,瑜伽老师,22,0
222971,190703,瘦身顾问,3,4,0.0,1,190700,特长培训,190000,教育培训,190703.0,瘦身顾问,22,0
222972,190704,游泳教练,3,5,0.0,0,190700,特长培训,190000,教育培训,190704.0,游泳教练,22,0
222973,190705,健身教练,3,6,0.0,0,190700,特长培训,190000,教育培训,190705.0,健身教练,22,0
223121,190706,篮球教练,3,7,0.0,0,190700,特长培训,190000,教育培训,190706.0,篮球教练,22,0
223122,190707,跆拳道教练,3,8,0.0,0,190700,特长培训,190000,教育培训,190707.0,跆拳道教练,22,0
223325,190799,教练,3,0,0.0,1,190700,特长培训,190000,教育培训,190799.0,教练,22,0
223426,190708,武术教练,3,1,0.0,0,190700,特长培训,190000,教育培训,190708.0,武术教练,22,0
223427,190709,轮滑教练,3,1,0.0,0,190700,特长培训,190000,教育培训,190709.0,轮滑教练,22,0
223452,190710,表演教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190710.0,表演教师,11,0
223453,190711,机器人教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190711.0,机器人教师,11,0
223454,190712,书法教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190712.0,书法教师,11,0
223455,190713,钢琴教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190713.0,钢琴教师,11,0
223456,190714,吉他教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190714.0,吉他教师,11,0
223457,190715,古筝教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190715.0,古筝教师,11,0
223481,190716,播音主持教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190716.0,播音主持教师,11,0
223482,190717,乐高教师,3,1,0.0,0,190700,特长培训,190000,教育培训,190717.0,乐高教师,11,0
223584,190718,少儿编程老师,3,0,0.0,0,190700,特长培训,190000,教育培训,190718.0,少儿编程老师,11,0
223590,190719,乒乓球教练,3,0,0.0,0,190700,特长培训,190000,教育培训,190719.0,乒乓球教练,22,0
223592,190720,羽毛球教练,3,0,0.0,0,190700,特长培训,190000,教育培训,190720.0,羽毛球教练,11,0
223604,190766,足球教练,3,0,0.0,0,190700,特长培训,190000,教育培训,190766.0,足球教练,22,0
223615,190767,架子鼓老师,3,0,0.0,0,190700,特长培训,190000,教育培训,190767.0,架子鼓老师,11,0
222975,190801,其他教育培训职位,3,2,0.0,0,190800,其他教育培训职位,190000,教育培训,190801.0,其他教育培训职位,11,0
222981,210201,护士,3,11,0.0,0,210200,护士/护理,210000,医疗健康,210201.0,护士,11,0
222996,210503,导医,3,12,0.0,0,210200,护士/护理,210000,医疗健康,210503.0,导医,11,0
223185,210202,护士长,3,1,0.0,0,210200,护士/护理,210000,医疗健康,210202.0,护士长,11,0
223569,210203,核酸采样员,3,0,0.0,1,210200,护士/护理,210000,医疗健康,210203.0,核酸采样员,22,0
222759,210103,其他医生职位,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210103.0,其他医生职位,11,0
222760,210104,药剂师,3,5,0.0,0,210300,医生/医技,210000,医疗健康,210104.0,药剂师,11,0
222781,210107,其他医生职位,3,13,0.0,1,210300,医生/医技,210000,医疗健康,210107.0,其他医生职位,11,0
222977,210109,验光师,3,9,0.0,0,210300,医生/医技,210000,医疗健康,210109.0,验光师,11,0
222978,210110,放射科医师,3,10,0.0,1,210300,医生/医技,210000,医疗健康,210110.0,放射科医师,11,0
222979,210111,检验科医师,3,11,0.0,0,210300,医生/医技,210000,医疗健康,210111.0,检验科医师,11,0
222983,210301,医师,3,12,0.0,1,210300,医生/医技,210000,医疗健康,210301.0,医师,0,0
222984,210302,中医,3,3,0.0,0,210300,医生/医技,210000,医疗健康,210302.0,中医,11,0
222985,210303,精神心理科医生,3,4,0.0,0,210300,医生/医技,210000,医疗健康,210303.0,精神心理科医生,11,0
222986,210304,口腔科医生,3,5,0.0,0,210300,医生/医技,210000,医疗健康,210304.0,口腔科医生,11,0
222990,210402,整形医生,3,3,0.0,0,210300,医生/医技,210000,医疗健康,210402.0,整形医生,11,0
223128,210112,医生助理,3,1,0.0,0,210300,医生/医技,210000,医疗健康,210112.0,医生助理,11,0
223129,210113,放射科医生,3,1,0.0,0,210300,医生/医技,210000,医疗健康,210113.0,放射科医生,11,0
223130,210114,超声科医生,3,1,0.0,0,210300,医生/医技,210000,医疗健康,210114.0,超声科医生,11,0
223326,210199,医生/医技,3,0,0.0,1,210300,医生/医技,210000,医疗健康,210199.0,医生/医技,0,0
223498,210306,内科医生,3,1,0.0,0,210300,医生/医技,210000,医疗健康,210306.0,内科医生,11,0
223499,210307,全科医生,3,1,0.0,0,210300,医生/医技,210000,医疗健康,210307.0,全科医生,11,0
223530,210308,幼儿园保健医,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210308.0,幼儿园保健医,11,0
223554,210309,外科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210309.0,外科医生,11,0
223555,210310,儿科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210310.0,儿科医生,11,0
223556,210311,妇产科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210311.0,妇产科医生,11,0
223557,210312,眼科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210312.0,眼科医生,11,0
223558,210313,皮肤科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210313.0,皮肤科医生,11,0
223559,210314,耳鼻喉科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210314.0,耳鼻喉科医生,11,0
223560,210315,麻醉科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210315.0,麻醉科医生,11,0
223561,210316,病理科医生,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210316.0,病理科医生,11,0
223562,210317,医务管理,3,0,0.0,0,210300,医生/医技,210000,医疗健康,210317.0,医务管理,11,0
